From;To;Type;Through;-1;-1;-1;-1;Comment
1612;1589;sea;;-1;-1;-1;-1;Rodia to Ragan
1612;0051;sea;;-1;-1;-1;-1;Rodia to Christophsis
1612;1618;sea;;-1;-1;-1;-1;Rodia to Pii
1585;0073;sea;;-1;-1;-1;-1;Tythe to Savareen
1474;1517;sea;;-1;-1;-1;-1;Andosha to Ando 
1669;1663;sea;;-1;-1;-1;-1;Dalchon to Shimia
1663;0086;sea;;-1;-1;-1;-1;Shimia to Mynos III
1605;0086;sea;;-1;-1;-1;-1;Orvax to Mynos III
1769;1816;sea;;-1;-1;-1;-1;Wrea to Gaulus
1804;1875;sea;;-1;-1;-1;-1;Smuggler's Run to Naos
1804;1837;sea;;-1;-1;-1;-1;Smuggler's Run to Lamaredd
1837;1875;sea;;-1;-1;-1;-1;Lamaredd to Naos
1837;1774;sea;;-1;-1;-1;-1;Lamaredd to Velabri
1575;0093;sea;;-1;-1;-1;-1;Nelvaan to Apatros
0051;0093;sea;;-1;-1;-1;-1;Christophsis to Apatros
1437;1448;sea;;-1;-1;-1;-1;Kabray to Falleen
1394;1448;sea;;-1;-1;-1;-1;Druckenwell to Falleen 
1471;1448;sea;;-1;-1;-1;-1;Linuri to Falleen
1471;1470;sea;;-1;-1;-1;-1;Linuri to Haseria
1508;1548;sea;;-1;-1;-1;-1;Llanic to Lok
1394;1376;sea;;-1;-1;-1;-1;Druckenwell to Monor 
1890;1919;sea;;-1;-1;-1;-1;Saki to Sakifwanna 
1941;1919;sea;;-1;-1;-1;-1;Godsheart to Sakifwanna 
1941;1963;sea;;-1;-1;-1;-1;Godsheart to Saqqar 
1310;1317;sea;;-1;-1;-1;-1;Bacrana to Thaere 
1222;1241;sea;;-1;-1;-1;-1;Cheku to Sika
1222;1219;sea;;-1;-1;-1;-1;Cheku to Selsor
1195;1246;sea;;-1;-1;-1;-1;Vendaxa to Gamor
1195;1246;sea;;-1;-1;-1;-1;Vendaxa to Pamorjal 
1166;1201;sea;;-1;-1;-1;-1;Tlactehon to Tarmidia
1188;1201;sea;;-1;-1;-1;-1;Bovo Yagen to Tarmidia
1210;1227;sea;;-1;-1;-1;-1;Kalinda to Sedesia
1254;1227;sea;;-1;-1;-1;-1;Ank Kit'aar to Sedesia
1205;1223;sea;;-1;-1;-1;-1;Karlinus to Naboo
1076;1087;sea;;-1;-1;-1;-1;Nuralee to Ropagi
1076;1033;sea;;-1;-1;-1;-1;Nuralee to Demos
1005;1033;sea;;-1;-1;-1;-1;ZeHeth to Demos
0989;1015;sea;;-1;-1;-1;-1;Malastare to Nuvar
1147;1151;sea;;-1;-1;-1;-1;Roldalna to Seltos
1109;1151;sea;;-1;-1;-1;-1;Umgul to Seltos
1109;1078;sea;;-1;-1;-1;-1;Umgul to Old Mankoo
1015;1078;sea;;-1;-1;-1;-1;Nuvar to Old Mankoo
1120;1078;sea;;-1;-1;-1;-1;Trevi to Old Mankoo
1120;1115;sea;;-1;-1;-1;-1;Trevi to Verdanth 
1060;1101;sea;;-1;-1;-1;-1;Chardaan to Ord Vaxal
1083;1101;sea;;-1;-1;-1;-1;Genon to Ord Vaxal
1083;1099;sea;;-1;-1;-1;-1;Genon to Spirana
1025;1074;sea;;-1;-1;-1;-1;Denon to Gendrah-Narvin
0945;0940;sea;;-1;-1;-1;-1;Atzerri to Aleen
0898;0940;sea;;-1;-1;-1;-1;Hillindor to Aleen
0896;0832;sea;;-1;-1;-1;-1;Rendili to Rehemsa
0896;0925;sea;;-1;-1;-1;-1;Rendili to Baraboo
0873;0905;sea;;-1;-1;-1;-1;Rydonni Prime to Samaria
1014;0968;sea;;-1;-1;-1;-1;Aquilae to Pencael 
0964;0995;sea;;-1;-1;-1;-1;Exodeen to Vanjervalis
0953;0985;sea;;-1;-1;-1;-1;Balmorra to Uquine
1711;1622;sea;;-1;-1;-1;-1;Columex to Vorzyd
0810;0842;sea;;-1;-1;-1;-1;Castell to Cardia
0810;0844;sea;;-1;-1;-1;-1;Castell to Dakshee
0913;0842;sea;;-1;-1;-1;-1;Hok to Cardia
0913;0844;sea;;-1;-1;-1;-1;Hok to Dakshee
0910;0904;sea;;-1;-1;-1;-1;Parkis to Grandine
0782;0811;sea;;-1;-1;-1;-1;Belnar to Argai Minor
0844;0811;sea;;-1;-1;-1;-1;Dakshee to Argai Minor
1718;1757;sea;;-1;-1;-1;-1;Belderone to Ossus
1763;1757;sea;;-1;-1;-1;-1;Foran Tutha to Ossus
1763;1790;sea;;-1;-1;-1;-1;Foran Tutha to Oor 
1279;1252;sea;;-1;-1;-1;-1;Mandalore to Concord Dawn
1918;1911;sea;;-1;-1;-1;-1;Clariv to Kaon  
1912;1911;sea;;-1;-1;-1;-1;Nuswatta to Kaon
1912;1926;sea;;-1;-1;-1;-1;Nuswatta to Orion 
1912;1901;sea;;-1;-1;-1;-1;Nuswatta to Corlass 
1912;1903;sea;;-1;-1;-1;-1;Nuswatta to Eibon 
1932;1926;sea;;-1;-1;-1;-1;Brigia to Orion 
1840;1872;sea;;-1;-1;-1;-1;Omman to Abraxin
1877;1872;sea;;-1;-1;-1;-1;Raxus to Abraxin
1865;1889;sea;;-1;-1;-1;-1;Endregaad to Shalyvane 
1661;1697;sea;;-1;-1;-1;-1;The Wheel to New Holstice 
1729;1708;sea;;-1;-1;-1;-1;Galidraan to Draukyze
1966;1967;sea;;-1;-1;-1;-1;Pakuuni to Gbu 
1608;1671;sea;;-1;-1;-1;-1;Euceron to Bryx
1735;1671;sea;;-1;-1;-1;-1;Anzat to Bryx
1584;1623;sea;;-1;-1;-1;-1;Talcene to Metalorn 
1671;1623;sea;;-1;-1;-1;-1;Bryx to Metalorn 
1524;1567;sea;;-1;-1;-1;-1;Roche to Trasse
1600;1567;sea;;-1;-1;-1;-1;Sarka to Trasse 
1600;1623;sea;;-1;-1;-1;-1;Sarka to Metalorn
1600;1637;sea;;-1;-1;-1;-1;Sarka to Maltoria 
1655;1637;sea;;-1;-1;-1;-1;Diado to Maltoria 
1721;1712;sea;;-1;-1;-1;-1;Jomark to Trogan
1721;1752;sea;;-1;-1;-1;-1;Jomark to Sy Myrth
1539;1554;sea;;-1;-1;-1;-1;Gala to Gromas
1542;1554;sea;;-1;-1;-1;-1;Trancret to Gromas 
1542;1581;sea;;-1;-1;-1;-1;Trancret to Aargonar
1581;1554;sea;;-1;-1;-1;-1;Aargonar to Gromas
1597;1562;sea;;-1;-1;-1;-1;Salvara to Ord Tiddell
1547;1562;sea;;-1;-1;-1;-1;Casfield to Ord Tiddell
1581;1562;sea;;-1;-1;-1;-1;Aargonar to Ord Tiddell 
1368;1387;sea;;-1;-1;-1;-1;Phindar to Bseto
1399;1387;sea;;-1;-1;-1;-1;Garos to Bseto
1399;1427;sea;;-1;-1;-1;-1;Garos to Anteevy
1427;1433;sea;;-1;-1;-1;-1;Anteevy to Kromus
1399;1433;sea;;-1;-1;-1;-1;Garos to Kromus
1399;1353;sea;;-1;-1;-1;-1;Garos to Msst
1335;1353;sea;;-1;-1;-1;-1;Kiva to Msst
1432;1433;sea;;-1;-1;-1;-1;Velmor to Kromus
1172;1153;sea;;-1;-1;-1;-1;Wrodi to Marca
1123;1153;sea;;-1;-1;-1;-1;Taris to Marca
1123;1097;sea;;-1;-1;-1;-1;Taris to Jebble 
1359;1356;sea;;-1;-1;-1;-1;Toprawa to Serenno
1377;1356;sea;;-1;-1;-1;-1;Pho Ph'eah to Serenno
1034;1040;sea;;-1;-1;-1;-1;Skorrupon to Null
1034;1098;sea;;-1;-1;-1;-1;Skorrupon to Vulta 
1218;1245;sea;;-1;-1;-1;-1;Harloen to Irmenu
1260;1199;sea;;-1;-1;-1;-1;Ordo to Gargon
1137;1144;sea;;-1;-1;-1;-1;Vinsoth to Cathar
1178;1144;sea;;-1;-1;-1;-1;Dathomir to Cathar
1178;1224;sea;;-1;-1;-1;-1;Dathomir to Drackmar
1178;1152;sea;;-1;-1;-1;-1;Dathomir to Halmad
1178;1070;sea;;-1;-1;-1;-1;Dathomir to Morseer
1070;1224;sea;;-1;-1;-1;-1;Morseer to Drackmar
0828;0808;sea;;-1;-1;-1;-1;Jazbina to Draria
0624;0688;sea;;-1;-1;-1;-1;Uviuy Exen to Doldrums
0618;0568;sea;;-1;-1;-1;-1;Wakeelmui to Nara
0727;0739;sea;;-1;-1;-1;-1;Kluistar to Arkania
0727;0719;sea;;-1;-1;-1;-1;Kluistar to Kiribi
0719;0739;sea;;-1;-1;-1;-1;Kiribi to Arkania
0719;0688;sea;;-1;-1;-1;-1;Kiribi to Doldrums
0785;0739;sea;;-1;-1;-1;-1;Omonoth to Arkania
0785;0915;sea;;-1;-1;-1;-1;Omonoth to Hijarna
0927;0915;sea;;-1;-1;-1;-1;Poderis to Hijarna
0927;0869;sea;;-1;-1;-1;-1;Poderis to Mantessa
0927;0996;sea;;-1;-1;-1;-1;Poderis to Berchest
0927;0974;sea;;-1;-1;-1;-1;Poderis to Chazwa
0903;0915;sea;;-1;-1;-1;-1;Vurdon Ka to Hijarna
0805;0869;sea;;-1;-1;-1;-1;Mindor to Mantessa
0996;1042;sea;;-1;-1;-1;-1;Berchest to Relatta
1182;1221;sea;;-1;-1;-1;-1;Dalcretti to Pengalan
1215;1221;sea;;-1;-1;-1;-1;Korda to Pengalan
1215;1204;sea;;-1;-1;-1;-1;Korda to Paonid
1305;1309;sea;;-1;-1;-1;-1;Cartao to Von-Alai
1496;1495;sea;;-1;-1;-1;-1;Jeyell to Gavryn
1503;1495;sea;;-1;-1;-1;-1;Low'n to Gavryn
1503;1535;sea;;-1;-1;-1;-1;Low'n to Romin
1573;1535;sea;;-1;-1;-1;-1;Orleon to Romin
1407;1390;sea;;-1;-1;-1;-1;Dulathia to Lantillies 
1338;1401;sea;;-1;-1;-1;-1;Contruum to Azure
1407;1401;sea;;-1;-1;-1;-1;Dulathia to Azure
1105;1161;sea;;-1;-1;-1;-1;Levian to Carest
1158;1128;sea;;-1;-1;-1;-1;Obroa-skai to Asrat
1073;1128;sea;;-1;-1;-1;-1;Filordis to Asrat
1011;1128;sea;;-1;-1;-1;-1;Phateem to Asrat
1011;0963;sea;;-1;-1;-1;-1;Phateem to Dagary Minor
0987;0963;sea;;-1;-1;-1;-1;Nouane to Dagary Minor
1011;0987;sea;;-1;-1;-1;-1;Phateem to Nouane
0951;0987;sea;;-1;-1;-1;-1;Shalam to Nouane
1045;0987;sea;;-1;-1;-1;-1;Telerath to Nouane
0951;1045;sea;;-1;-1;-1;-1;Shalam to Telerath
1105;1132;sea;;-1;-1;-1;-1;Levian to Myrkr
1140;1132;sea;;-1;-1;-1;-1;Boordii to Myrkr
1140;1124;sea;;-1;-1;-1;-1;Boordii to Wayland
1092;1124;sea;;-1;-1;-1;-1;Serroco to Wayland
1092;1054;sea;;-1;-1;-1;-1;Serroco to Ploo
1098;1124;sea;;-1;-1;-1;-1;Vulta to Wayland
1140;1163;sea;;-1;-1;-1;-1;Boordii to Thustra
1140;1157;sea;;-1;-1;-1;-1;Boordii to Aquaris
1157;1163;sea;;-1;-1;-1;-1;Aquaris to Thustra
1098;1200;sea;;-1;-1;-1;-1;Vulta to Geris
1207;1200;sea;;-1;-1;-1;-1;Surcaris to Geris
1252;1200;sea;;-1;-1;-1;-1;Concord Dawn to Geris
1163;1213;sea;;-1;-1;-1;-1;Thustra to Tierfon
1157;1213;sea;;-1;-1;-1;-1;Aquaris to Tierfon
1238;1213;sea;;-1;-1;-1;-1;Jendorn to Tierfon
1207;1213;sea;;-1;-1;-1;-1;Surcaris to Tierfon
1238;1271;sea;;-1;-1;-1;-1;Jendorn to Alpheridies
1238;1248;sea;;-1;-1;-1;-1;Jendorn to Thisspias
1271;1312;sea;;-1;-1;-1;-1;Alpheridies to Venaari
1233;1248;sea;;-1;-1;-1;-1;Gravan to Thisspias
1312;1335;sea;;-1;-1;-1;-1;Venaari to Kiva 
1312;1329;sea;;-1;-1;-1;-1;Venaari to Katarr
1309;1329;sea;;-1;-1;-1;-1;Von-Alai to Katarr
1401;1432;sea;;-1;-1;-1;-1;Azure to Velmor
0098;1441;major_river;;-1;-1;-1;-1;Alaris to Kashyyyk
0098;1610;major_river;;-1;-1;-1;-1;Alaris to Trandosia
1485;0129;sea;;-1;-1;-1;-1;Bissillirus to Essowyn
1602;1607;sea;;-1;-1;-1;-1;Yitabo to Ubrikkia
1171;1148;sea;;-1;-1;-1;-1;Rasterous to Mokk
1106;1148;sea;;-1;-1;-1;-1;Dartessex to Mokk
1106;1119;sea;;-1;-1;-1;-1;Dartessex to Pavo Prime
1106;1067;sea;;-1;-1;-1;-1;Dartessex to Xobome
1154;1119;sea;;-1;-1;-1;-1;Telti to Pavo Prime 
1082;1119;sea;;-1;-1;-1;-1;H'ratth to Pavo Prime 
1313;1293;sea;;-1;-1;-1;-1;Ithull to Taboon
1345;1336;sea;;-1;-1;-1;-1;Valgauth to Vena
1345;1332;sea;;-1;-1;-1;-1;Valgauth to Illoud
1331;1332;sea;;-1;-1;-1;-1;Donovia to Illoud
1330;1331;sea;;-1;-1;-1;-1;Pirin to Donovia
1250;1301;sea;;-1;-1;-1;-1;Lorell to Onderon
0675;0610;sea;;-1;-1;-1;-1;Champala to Barlok
0499;0479;sea;;-1;-1;-1;-1;Empress Teta to Kuar 
0442;0479;sea;;-1;-1;-1;-1;Symbia to Kuar
0442;0464;sea;;-1;-1;-1;-1;Symbia to Keeara Major
0549;0514;sea;;-1;-1;-1;-1;Iope to Jerrilek
0549;0479;sea;;-1;-1;-1;-1;Iope to Kuar
0549;0619;sea;;-1;-1;-1;-1;Iope to Besero
0627;0619;sea;;-1;-1;-1;-1;Vulpter to Besero
0654;0619;sea;;-1;-1;-1;-1;Broest to Besero
0627;0705;sea;;-1;-1;-1;-1;Vulpter to Cambria 
0725;0705;sea;;-1;-1;-1;-1;Dremulae to Cambria
0671;0705;sea;;-1;-1;-1;-1;Had Abbadon to Cambria
0725;0671;sea;;-1;-1;-1;-1;Dremulae to Had Abbadon
0725;0763;sea;;-1;-1;-1;-1;Dremulae to Thoadeye
0725;0752;sea;;-1;-1;-1;-1;Dremulae to Ator
0731;0763;sea;;-1;-1;-1;-1;Ebaq to Thoadeye
0731;0755;sea;;-1;-1;-1;-1;Ebaq to Hakassi
0784;0755;sea;;-1;-1;-1;-1;Lettow to Hakassi
0759;0755;sea;;-1;-1;-1;-1;Ottabesk to Hakassi
0759;0735;sea;;-1;-1;-1;-1;Ottabesk to Ojom
0726;0735;sea;;-1;-1;-1;-1;Eclipse to Ojom 
1737;1689;sea;;-1;-1;-1;-1;Kleeva to Jilrua 
1959;1972;sea;;-1;-1;-1;-1;Ylesia to Poytta
1992;1972;sea;;-1;-1;-1;-1;Ziugen to Poytta
1777;1771;sea;;-1;-1;-1;-1;Daunta to Xoman
1850;1815;sea;;-1;-1;-1;-1;Boonta to Saleucami
1782;1815;sea;;-1;-1;-1;-1;Kalkovak to Saleucami
1782;1742;sea;;-1;-1;-1;-1;Kalkovak to Ingo
1685;1742;sea;;-1;-1;-1;-1;Ultaar to Ingo
1685;1655;sea;;-1;-1;-1;-1;Ultaar to Diado
1731;1742;sea;;-1;-1;-1;-1;Zchtek to Ingo
2042;2034;sea;;-1;-1;-1;-1;Paulking to Hosrel
2042;2049;sea;;-1;-1;-1;-1;Paulking to Tund
2014;2034;sea;;-1;-1;-1;-1;Renatasia to Hosrel
1082;1062;sea;;-1;-1;-1;-1;H'rath to Corvanni
1009;1062;sea;;-1;-1;-1;-1;Manwess to Corvanni
1071;1062;sea;;-1;-1;-1;-1;Vorsia to Corvanni
1071;1108;sea;;-1;-1;-1;-1;Vorsia to Gelviddis
1160;1108;sea;;-1;-1;-1;-1;Manress to Gelviddis
1160;1154;sea;;-1;-1;-1;-1;Manress to Telti
1071;1035;sea;;-1;-1;-1;-1;Vorsia to Korev
1009;0983;sea;;-1;-1;-1;-1;Manwess to Tibro
0981;0983;sea;;-1;-1;-1;-1;Corroth to Tibro
0981;0262;sea;;-1;-1;-1;-1;Corroth to Kloper
1035;0262;sea;;-1;-1;-1;-1;Korev to Kloper
0981;0913;sea;;-1;-1;-1;-1;Corroth to Hok
0904;0983;sea;;-1;-1;-1;-1;Grandine to Tibro
0998;1035;sea;;-1;-1;-1;-1;Tala to Korev
0998;0961;sea;;-1;-1;-1;-1;Tala to Sochi
0908;0961;sea;;-1;-1;-1;-1;Adari to Sochi
0908;0903;sea;;-1;-1;-1;-1;Adari to Vurdon Ka
0998;1050;sea;;-1;-1;-1;-1;Tala to Berri
1077;1050;sea;;-1;-1;-1;-1;Colla to Berri
1077;1150;sea;;-1;-1;-1;-1;Colla to Ktil
1077;1042;sea;;-1;-1;-1;-1;Colla to Relatta
1095;1074;sea;;-1;-1;-1;-1;Atapap to Gendrah-Narvin
1095;1104;sea;;-1;-1;-1;-1;Atapap to Ailon
1142;1104;sea;;-1;-1;-1;-1;Antar to Ailon
1142;1169;sea;;-1;-1;-1;-1;Antar to Truuine
1193;1169;sea;;-1;-1;-1;-1;Manaan to Truuine
1193;1162;sea;;-1;-1;-1;-1;Manaan to Fadden
1193;1208;sea;;-1;-1;-1;-1;Manaan to Cona
1253;1208;sea;;-1;-1;-1;-1;Mattri to Cona
1253;1267;sea;;-1;-1;-1;-1;Mattri to Zeltros
1289;1311;sea;;-1;-1;-1;-1;Thesme to Junction
1214;1176;sea;;-1;-1;-1;-1;Ord Cestus to Axxila
1214;1234;sea;;-1;-1;-1;-1;Ord Cestus to Nez Peron
1234;1176;sea;;-1;-1;-1;-1;Nez Peron to Axxila
1356;1234;sea;;-1;-1;-1;-1;Serenno to Nez Peron
0269;1176;sea;;-1;-1;-1;-1;Vrosynri to Axxila
0269;1091;sea;;-1;-1;-1;-1;Vrosynri to Ciutric
1359;1383;sea;;-1;-1;-1;-1;Toprawa to Tandun
1594;1596;sea;;-1;-1;-1;-1;Pygorix to Karsten's World
1658;1633;sea;;-1;-1;-1;-1;Elom to Stenos
1658;1736;sea;;-1;-1;-1;-1;Elom to Syngia
0235;0223;sea;;-1;-1;-1;-1;Iridonia to Valrar
0253;0223;sea;;-1;-1;-1;-1;Fornax to Valrar
0235;0279;sea;;-1;-1;-1;-1;Iridonia to Iridia
0235;0278;sea;;-1;-1;-1;-1;Iridonia to Lorista
0235;0273;sea;;-1;-1;-1;-1;Iridonia to Feldrona
0173;0273;sea;;-1;-1;-1;-1;Keitum to Feldrona
0275;0278;sea;;-1;-1;-1;-1;Frithia to Lorista
0275;0337;sea;;-1;-1;-1;-1;Frithia to Nentan
0275;0253;sea;;-1;-1;-1;-1;Frithia to Fornax
0281;0253;sea;;-1;-1;-1;-1;Vortex to Fornax
0489;0477;sea;;-1;-1;-1;-1;Jarnollen to Ord Mantell
0489;0548;sea;;-1;-1;-1;-1;Jarnollen to Anobis
0548;0477;sea;;-1;-1;-1;-1;Anobis to Ord Mantell
0489;0421;sea;;-1;-1;-1;-1;Jarnollen to Dohu
0468;0421;sea;;-1;-1;-1;-1;Qiilura to Dohu
1616;1599;sea;;-1;-1;-1;-1;Nicht Ka to Thule
0283;1599;sea;;-1;-1;-1;-1;Odacer-Faustin to Thule
1590;0283;sea;;-1;-1;-1;-1;Corbos to Odacer-Faustin
1477;0283;sea;;-1;-1;-1;-1;Ord Radama to Odacer-Faustin
1477;1512;sea;;-1;-1;-1;-1;Ord Radama to Thila
1512;1533;sea;;-1;-1;-1;-1;Thila to Ferro
1545;1533;sea;;-1;-1;-1;-1;Mirial to Ferro
1409;1391;sea;;-1;-1;-1;-1;Praadost to Thalassia
1409;1430;sea;;-1;-1;-1;-1;Praadost to Carosi
1391;1430;sea;;-1;-1;-1;-1;Thalassia to Carosi
1391;1374;sea;;-1;-1;-1;-1;Thalassia to Betha
1391;1374;sea;;-1;-1;-1;-1;Thalassia to Betha
1711;298;sea;;-1;-1;-1;-1;Columex to Seftek
297;298;sea;;-1;-1;-1;-1;Kilmaulsias to Seftek
297;287;sea;;-1;-1;-1;-1;Kilmaulsias to Paigu
284;287;sea;;-1;-1;-1;-1;Hraki to Paigu
1622;287;sea;;-1;-1;-1;-1;Vorzyd to Paigu
284;1622;sea;;-1;-1;-1;-1;Hraki to Vorzyd
1717;0892;sea;;-1;-1;-1;-1;Iliabath to Zygerria
1717;1798;sea;;-1;-1;-1;-1;Iliabath to Almania
1798;1843;sea;;-1;-1;-1;-1;Almania to Vaynai
0892;1843;sea;;-1;-1;-1;-1;Zygerria to Vaynai
1798;1754;sea;;-1;-1;-1;-1;Almania to Yutusk
1736;1754;sea;;-1;-1;-1;-1;Syngia to Yutusk
1755;1754;sea;;-1;-1;-1;-1;Vanqor to Yutusk 
1755;1736;sea;;-1;-1;-1;-1;Vanqor to Syngia 
1868;1869;sea;;-1;-1;-1;-1;Troiken to Quermia 
1868;1843;sea;;-1;-1;-1;-1;Troiken to Vaynai
2004;0302;sea;;-1;-1;-1;-1;Formos to Oba Diah
1162;1171;sea;;-1;-1;-1;-1;Fadden to Rasterous
0503;0314;sea;;-1;-1;-1;-1;Gree to Malanose
0503;0324;sea;;-1;-1;-1;-1;Gree to Licha In
0503;0326;sea;;-1;-1;-1;-1;Gree to Lonatro
0466;0326;sea;;-1;-1;-1;-1;Asation to Lonatro
0314;0466;sea;;-1;-1;-1;-1;Malanose to Asation
0314;0306;sea;;-1;-1;-1;-1;Malanose to Te Hasa
0466;0551;sea;;-1;-1;-1;-1;Asation to Trassitan
0400;0383;sea;;-1;-1;-1;-1;Dubrillion to Criton's Point
0238;0234;sea;;-1;-1;-1;-1;Endex to Bextar
0267;0316;sea;;-1;-1;-1;-1;Bisella to Ord Sedra
0594;0589;sea;;-1;-1;-1;-1;Plooma to Veragi
1447;1424;sea;;-1;-1;-1;-1;Skynara to Karazak
1389;1424;sea;;-1;-1;-1;-1;Alzoc to Karazak
1389;1447;sea;;-1;-1;-1;-1;Alzoc to Skynara
0559;0561;sea;;-1;-1;-1;-1;Kesmere to Anx Minor
0559;0527;sea;;-1;-1;-1;-1;Kesmere to Sinsang
0559;0552;sea;;-1;-1;-1;-1;Kesmere to Kesmere Minor
0543;0552;sea;;-1;-1;-1;-1;Tertiary Kesmere to Kesmere Minor
0597;0552;sea;;-1;-1;-1;-1;Shusugaunt to Kesmere Minor
0597;0642;sea;;-1;-1;-1;-1;Shusugaunt to Gravlex Med 
0591;0553;sea;;-1;-1;-1;-1;Plesstil to Revyia
0277;0309;sea;;-1;-1;-1;-1;Bastion to Anorelga
0355;0309;sea;;-1;-1;-1;-1;Bnar to Anorelga
0277;0355;sea;;-1;-1;-1;-1;Bastion to Bnar
0400;0355;sea;;-1;-1;-1;-1;Dubrillion to Bnar
0238;0219;sea;;-1;-1;-1;-1;Endex to Churruma
0238;0204;sea;;-1;-1;-1;-1;Endex to Ryloon
0214;0280;sea;;-1;-1;-1;-1;Dactruria to Endoraan
0208;0196;sea;;-1;-1;-1;-1;Delephr to Vexta
1920;1917;sea;;-1;-1;-1;-1;Tammar to Yoribuunt
0329;0362;sea;;-1;-1;-1;-1;Talofan to Kabaira
1408;0362;sea;;-1;-1;-1;-1;Melida/Daan to Kabaira
1408;1464;sea;;-1;-1;-1;-1;Melida/Daan to Zhar
1382;0352;sea;;-1;-1;-1;-1;Vergesso to Verisin
1382;0345;sea;;-1;-1;-1;-1;Vergesso to Sperin
1372;0352;sea;;-1;-1;-1;-1;Bajic to Verisin
2004;1962;sea;;-1;-1;-1;-1;Formos to Honoghr
1016;1030;sea;;-1;-1;-1;-1;Sanrafsix to Samhar
1016;0980;sea;;-1;-1;-1;-1;Sanrafsix to Tramanos
0966;0980;sea;;-1;-1;-1;-1;Sanrafsix to Tramanos
1314;1220;sea;;-1;-1;-1;-1;Elshandruu Pica to Ord Grovner
1261;1278;sea;;-1;-1;-1;-1;Svivren to Maryx Minor
1116;1149;sea;;-1;-1;-1;-1;Ma'ar Shaddam to Taroon 
1447;1510;sea;;-1;-1;-1;-1;Skynara to Nedij 
0345;1435;sea;;-1;-1;-1;-1;Sperin to Bahalian
0366;0382;major_river;;-1;-1;-1;-1;Orto Plutonia to Pantora 
1389;0366;sea;;-1;-1;-1;-1;Alzoc to Plutonia
0385;0366;sea;;-1;-1;-1;-1;Ab'Bshingh to Plutonia
0385;1278;sea;;-1;-1;-1;-1;Ab'Bshingh to Maryx Minor
0386;1220;sea;;-1;-1;-1;-1;Courkrus to Ord Grovner
0391;0441;sea;;-1;-1;-1;-1;Seswenna to Todouhar
0834;0391;sea;;-1;-1;-1;-1;Eriadu to Seswenna
0852;0391;sea;;-1;-1;-1;-1;Clak'dor to Seswenna
0852;0692;sea;;-1;-1;-1;-1;Clak'dor to Shumavar
0391;0418;sea;;-1;-1;-1;-1;Seswenna to Phelarion
0391;0407;sea;;-1;-1;-1;-1;Seswenna to Hockaleg
0407;0418;sea;;-1;-1;-1;-1;Hockaleg to Phelarion
0429;0418;sea;;-1;-1;-1;-1;Uvena Prime to Phelarion
0429;0441;sea;;-1;-1;-1;-1;Uvena Prime to Todouhar
0917;0851;sea;;-1;-1;-1;-1;Cmaol Di to Sullust
0816;0851;sea;;-1;-1;-1;-1;Bortras to Sullust
